"PERSON_ID","Job_42","insee","SEX","IS_STUDENT","household_type","AGE_2018","activity_type","Highest_diploma","target"
15717,"csp_4_7","22363","Female",FALSE,"TYPEMR_1_2",50,"act-1-1","EDUC1.6",84.7833
15719,"csp_7_7","22364","Male",FALSE,"TYPEMR_4_2",72,"act-2-1","EDUC1.7",103.8458
15720,"csp_5_2","22369","Female",FALSE,"TYPEMR_4_1",33,"act-1-1","EDUC1.5",95.6888
15721,"csp_7_7","22369","Female",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.5",98.8087
15722,"csp_7_4","22371","Male",FALSE,"TYPEMR_4_4",76,"act-2-1","EDUC1.3",100.8285
15723,"csp_7_8","22372","Female",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.3",99.6062
15724,"csp_5_5","22372","Female",FALSE,"TYPEMR_4_1",31,"act-1-1","EDUC1.5",99.3604
15726,"csp_7_7","22372","Male",FALSE,"TYPEMR_1_1",86,"act-2-1","EDUC1.2",117.8995
15731,"csp_7_1","22378","Male",FALSE,"TYPEMR_4_2",95,"act-2-1","EDUC1.4",112.68
15733,"csp_7_7","22379","Female",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.2",111.694
15734,"csp_7_1","22385","Female",FALSE,"TYPEMR_1_2",84,"act-2-1","EDUC1.1",99.9862
15735,"csp_5_2","22386","Male",FALSE,"TYPEMR_4_1",39,"act-1-1","EDUC1.3",105.7375
15741,"csp_7_7","22389","Female",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.1",93.1005
15742,"csp_8_4","22389","Female",TRUE,"TYPEMR_4_1",19,"act-2-2","EDUC1.5",95.4122
15743,"csp_2_1","22389","Male",FALSE,"TYPEMR_4_4",71,"act-1-1","EDUC1.1",113.3574
15747,"csp_4_2","22390","Female",FALSE,"TYPEMR_3_2",49,"act-1-1","EDUC1.7",49.1999
15748,"csp_3_7","22391","Female",FALSE,"TYPEMR_4_1",54,"act-1-1","EDUC1.8",94.0338
15760,"csp_1_1","23008","Female",FALSE,"TYPEMR_4_3",65,"act-1-1","EDUC1.3",93.1576
15762,"csp_2_2","23011","Male",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.3",81.4341
15763,"csp_7_7","23013","Female",FALSE,"TYPEMR_4_4",66,"act-2-1","EDUC1.4",87.2317
15769,"csp_7_7","23018","Female",FALSE,"TYPEMR_1_2",70,"act-2-1","EDUC1.3",88.5156
15770,"csp_6_3","23020","Male",FALSE,"TYPEMR_4_2",61,"act-1-1","EDUC1.3",90.9928
15772,"csp_6_7","23024","Female",FALSE,"TYPEMR_4_1",34,"act-1-1","EDUC1.5",99.1426
15773,"csp_7_7","23025","Female",FALSE,"TYPEMR_1_2",74,"act-2-1","EDUC1.1",74.4862
15774,"csp_8_4","23029","Male",TRUE,"TYPEMR_1_1",28,"act-2-2","EDUC2",91.135
15775,"csp_7_7","23030","Female",FALSE,"TYPEMR_4_2",58,"act-2-1","EDUC1.3",84.8368
15776,"csp_7_1","23030","Male",FALSE,"TYPEMR_1_1",90,"act-2-1","EDUC1.2",113.2523
15778,"csp_5_2","23032","Female",TRUE,"TYPEMR_4_2",25,"act-1-2","EDUC1.7",59.1916
15779,"csp_4_8","23032","Male",FALSE,"TYPEMR_4_1",34,"act-1-1","EDUC1.3",95.2925
15780,"csp_5_2","23037","Male",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.4",96.0901
15782,"csp_5_6","23044","Female",FALSE,"TYPEMR_4_1",23,"act-1-1","EDUC1.3",103.0267
15783,"csp_4_7","23045","Male",FALSE,"TYPEMR_3_2",52,"act-1-1","EDUC1.6",69.2553
15784,"csp_2_2","23045","Male",FALSE,"TYPEMR_4_1",36,"act-1-1","EDUC1.3",75.0092
15786,"csp_8_4","23047","Male",TRUE,"TYPEMR_3_2",18,"act-2-2","EDUC3",74.2323
15787,"csp_5_5","23048","Female",FALSE,"TYPEMR_3_2",29,"act-1-1","EDUC3",83.8561
15788,"csp_8_6","23048","Male",FALSE,"TYPEMR_4_1",67,"act-2-5","EDUC3",97.737
15792,"csp_8_5","23064","Male",TRUE,"TYPEMR_4_1",15,"act-2-5","EDUC3",76.8107
15793,"csp_7_5","23067","Male",FALSE,"TYPEMR_4_4",71,"act-2-1","EDUC1.7",79.4539
15794,"csp_3_8","23067","Male",FALSE,"TYPEMR_4_1",51,"act-1-1","EDUC1.3",86.4049
15797,"csp_5_6","23071","Female",FALSE,"TYPEMR_1_2",23,"act-1-2","EDUC1.3",80.9391
15800,"csp_7_7","23074","Male",FALSE,"TYPEMR_4_4",84,"act-2-1","EDUC1.1",88.3618
15804,"csp_4_5","23076","Female",FALSE,"TYPEMR_4_1",50,"act-1-1","EDUC1.7",78.6238
15805,"csp_7_5","23077","Male",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.4",91.7462
15806,"csp_4_3","23079","Female",FALSE,"TYPEMR_3_2",60,"act-1-1","EDUC1.7",73.2854
15811,"csp_7_7","23084","Female",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.1",87.7395
15812,"csp_6_7","23087","Female",FALSE,"TYPEMR_3_2",31,"act-1-1","EDUC1.5",111.4448
15815,"csp_7_7","23090","Female",FALSE,"TYPEMR_1_2",70,"act-2-1","EDUC1.2",92.4181
15818,"csp_7_7","23093","Female",FALSE,"TYPEMR_4_1",70,"act-2-1","EDUC2",102.7584
15822,"csp_7_2","23096","Male",FALSE,"TYPEMR_4_4",61,"act-2-1","EDUC2",85.5611
15827,"csp_8_5","23096","Male",FALSE,"TYPEMR_4_2",41,"act-2-4","EDUC1.2",77.27
15828,"csp_4_3","23096","Male",FALSE,"TYPEMR_4_1",57,"act-1-1","EDUC1.6",81.1806
15829,"csp_4_6","23096","Female",FALSE,"TYPEMR_4_1",41,"act-1-1","EDUC1.7",73.2667
15831,"csp_7_7","23096","Male",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.1",77.013
15832,"csp_7_7","23096","Female",FALSE,"TYPEMR_4_4",76,"act-2-1","EDUC1.2",99.0868
15833,"csp_5_6","23096","Female",FALSE,"TYPEMR_4_1",46,"act-1-1","EDUC1.3",93.5989
15834,"csp_7_5","23096","Female",FALSE,"TYPEMR_4_4",72,"act-2-1","EDUC1.3",82.3133
15835,"csp_4_3","23096","Female",FALSE,"TYPEMR_1_2",34,"act-1-1","EDUC1.6",73.7424
15837,"csp_6_3","23096","Female",FALSE,"TYPEMR_4_1",31,"act-1-1","EDUC1.3",94.1971
15839,"csp_7_5","23102","Male",FALSE,"TYPEMR_2_0",67,"act-2-1","EDUC1",82.6654
15843,"csp_6_2","23115","Male",FALSE,"TYPEMR_4_1",60,"act-1-1","EDUC2",105.847
15844,"csp_4_3","23117","Female",FALSE,"TYPEMR_4_3",49,"act-1-1","EDUC1.6",101.5887
15845,"csp_6_8","23118","Male",FALSE,"TYPEMR_4_1",42,"act-1-1","EDUC1.4",100.0406
15846,"csp_8_4","23124","Male",TRUE,"TYPEMR_3_2",23,"act-2-2","EDUC1.4",85.5549
15848,"csp_6_7","23127","Male",FALSE,"TYPEMR_4_4",36,"act-1-2","EDUC1.3",84.858
15850,"csp_7_7","23131","Female",FALSE,"TYPEMR_4_4",81,"act-2-1","EDUC1.1",88.2429
15852,"csp_7_7","23134","Female",FALSE,"TYPEMR_4_4",76,"act-2-1","EDUC1.3",92.6176
15856,"csp_6_3","23139","Male",FALSE,"TYPEMR_4_2",53,"act-1-1","EDUC2",100.4479
15857,"csp_7_7","23142","Female",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.1",87.5197
15859,"csp_7_1","23145","Male",FALSE,"TYPEMR_1_1",84,"act-2-1","EDUC1.4",107.3582
15860,"csp_5_2","23154","Male",FALSE,"TYPEMR_4_1",27,"act-1-1","EDUC1.4",95.8511
15863,"csp_5_2","23162","Female",FALSE,"TYPEMR_4_1",55,"act-1-1","EDUC3",88.4832
15866,"csp_4_5","23167","Male",FALSE,"TYPEMR_1_1",39,"act-1-1","EDUC1.7",81.3969
15867,"csp_8_5","23170","Female",FALSE,"TYPEMR_1_2",54,"act-2-5","EDUC1.6",78.6013
15869,"csp_7_7","23174","Female",FALSE,"TYPEMR_1_2",70,"act-2-1","EDUC1.3",87.9089
15873,"csp_4_2","23176","Female",FALSE,"TYPEMR_4_1",38,"act-1-1","EDUC1.7",79.526
15876,"csp_8_4","23176","Male",TRUE,"TYPEMR_3_2",18,"act-2-2","EDUC3",66.2476
15878,"csp_5_2","23176","Female",FALSE,"TYPEMR_1_2",52,"act-1-1","EDUC1.3",63.5958
15879,"csp_8_5","23176","Female",TRUE,"TYPEMR_4_4",25,"act-2-5","EDUC1.5",64.666
15880,"csp_8_5","23177","Female",FALSE,"TYPEMR_4_1",31,"act-2-5","EDUC1.4",96.2846
15881,"csp_2_1","23177","Male",FALSE,"TYPEMR_4_1",41,"act-1-1","EDUC1.5",90.3125
15885,"csp_7_7","23181","Female",FALSE,"TYPEMR_4_4",81,"act-2-1","EDUC1.1",88.4399
15886,"csp_7_4","23182","Male",FALSE,"TYPEMR_4_4",71,"act-2-1","EDUC1.3",92.6545
15888,"csp_4_6","23185","Male",FALSE,"TYPEMR_1_1",37,"act-1-1","EDUC1.4",84.2257
15889,"csp_6_8","23189","Female",FALSE,"TYPEMR_3_2",52,"act-1-1","EDUC2",98.4896
15891,"csp_2_2","23193","Male",FALSE,"TYPEMR_4_1",62,"act-1-1","EDUC1.7",93.0932
15892,"csp_8_4","23193","Male",TRUE,"TYPEMR_3_2",18,"act-2-2","EDUC3",73.6596
15893,"csp_7_7","23193","Female",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.1",87.4058
15900,"csp_8_4","23209","Female",TRUE,"TYPEMR_3_1",19,"act-2-2","EDUC1.4",97.5443
15903,"csp_1_1","23217","Male",FALSE,"TYPEMR_4_1",41,"act-1-1","EDUC1.5",80.3126
15906,"csp_2_2","23219","Male",FALSE,"TYPEMR_1_1",65,"act-1-1","EDUC1.3",84.0655
15907,"csp_7_5","23220","Male",FALSE,"TYPEMR_4_4",70,"act-2-1","EDUC1.2",105.5752
15908,"csp_4_3","23223","Female",FALSE,"TYPEMR_1_2",39,"act-1-1","EDUC1.6",76.008
15910,"csp_6_8","23228","Female",FALSE,"TYPEMR_3_2",38,"act-1-1","EDUC3",81.7243
15912,"csp_5_5","23232","Female",FALSE,"TYPEMR_4_1",27,"act-1-1","EDUC1.5",103.1564
15914,"csp_8_4","23236","Male",TRUE,"TYPEMR_1_1",21,"act-2-2","EDUC1.4",87.4627
15919,"csp_7_5","23244","Female",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.1",84.6014
15920,"csp_7_7","23244","Male",FALSE,"TYPEMR_1_1",85,"act-2-1","EDUC2",102.6021
15921,"csp_5_6","23247","Female",FALSE,"TYPEMR_4_3",70,"act-1-1","EDUC1.3",87.1768
15924,"csp_5_6","23248","Female",FALSE,"TYPEMR_3_2",47,"act-1-2","EDUC1.3",83.5767
15925,"csp_4_2","23254","Female",FALSE,"TYPEMR_4_3",28,"act-1-1","EDUC1.4",76.0971
15927,"csp_2_2","23258","Male",FALSE,"TYPEMR_4_2",52,"act-1-1","EDUC1.3",77.6688
15928,"csp_4_6","23262","Female",TRUE,"TYPEMR_4_4",21,"act-1-1","EDUC1.3",66.2354
15929,"csp_8_6","23263","Female",FALSE,"TYPEMR_4_4",63,"act-2-5","EDUC1.3",80.9327
15933,"csp_8_4","24002","Female",TRUE,"TYPEMR_3_1",17,"act-2-2","EDUC1.2",105.1839
15934,"csp_5_2","24002","Female",FALSE,"TYPEMR_1_2",57,"act-1-1","EDUC1.4",76.3372
15935,"csp_4_6","24002","Female",FALSE,"TYPEMR_2_0",49,"act-1-1","EDUC1.5",58.8916
15936,"csp_3_4","24002","Male",FALSE,"TYPEMR_4_1",45,"act-1-1","EDUC1.9",78.1263
15937,"csp_4_2","24004","Male",FALSE,"TYPEMR_4_1",52,"act-1-1","EDUC1.3",99.6969
15938,"csp_8_5","24008","Female",FALSE,"TYPEMR_4_2",60,"act-2-5","EDUC1.3",85.6305
15940,"csp_5_2","24010","Female",FALSE,"TYPEMR_4_1",44,"act-1-1","EDUC1.4",92.6579
15941,"csp_7_7","24011","Female",FALSE,"TYPEMR_3_2",70,"act-2-1","EDUC2",87.3428
15943,"csp_7_5","24011","Female",FALSE,"TYPEMR_1_2",65,"act-2-1","EDUC1.7",81.6198
15944,"csp_6_2","24012","Male",FALSE,"TYPEMR_1_1",50,"act-1-1","EDUC1.3",85.7015
15949,"csp_4_6","24020","Female",FALSE,"TYPEMR_1_2",59,"act-1-1","EDUC1.3",86.9512
15951,"csp_7_5","24026","Female",FALSE,"TYPEMR_1_2",79,"act-2-1","EDUC1.1",80.4764
15952,"csp_7_7","24026","Female",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.4",92.8347
15957,"csp_5_6","24027","Female",FALSE,"TYPEMR_4_1",50,"act-1-1","EDUC3",89.1017
15958,"csp_2_1","24027","Male",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.7",87.7327
15959,"csp_5_5","24027","Female",FALSE,"TYPEMR_4_1",47,"act-1-1","EDUC1.3",89.2278
15960,"csp_7_8","24030","Female",FALSE,"TYPEMR_1_2",86,"act-2-1","EDUC3",83.7795
15961,"csp_2_1","24030","Male",FALSE,"TYPEMR_1_1",53,"act-1-1","EDUC1.3",112.31
15963,"csp_7_7","24030","Male",FALSE,"TYPEMR_3_1",77,"act-2-1","EDUC1.3",97.7618
15968,"csp_2_2","24035","Male",FALSE,"TYPEMR_1_1",64,"act-1-1","EDUC1.3",95.1117
15973,"csp_8_5","24037","Male",TRUE,"TYPEMR_4_2",15,"act-2-2","EDUC3",64.6768
15974,"csp_7_7","24037","Female",FALSE,"TYPEMR_4_4",82,"act-2-1","EDUC2",91.1135
15976,"csp_8_4","24037","Female",TRUE,"TYPEMR_2_0",25,"act-2-2","EDUC1.4",61.8975
15980,"csp_4_2","24037","Male",FALSE,"TYPEMR_4_1",35,"act-1-1","EDUC1.7",55.8109
15981,"csp_6_7","24037","Female",FALSE,"TYPEMR_4_1",45,"act-1-1","EDUC1.6",81.5971
15983,"csp_7_5","24037","Female",FALSE,"TYPEMR_4_4",77,"act-2-1","EDUC1.4",80.9466
15987,"csp_5_2","24037","Male",FALSE,"TYPEMR_4_1",61,"act-1-1","EDUC1.3",71.8144
15988,"csp_7_4","24037","Female",FALSE,"TYPEMR_1_2",71,"act-2-1","EDUC3",71.9249
15989,"csp_8_5","24037","Male",TRUE,"TYPEMR_4_2",15,"act-2-2","EDUC3",64.255
15992,"csp_7_7","24037","Female",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.3",81.7593
15997,"csp_7_2","24037","Male",FALSE,"TYPEMR_4_4",80,"act-2-1","EDUC1.3",73.4564
15998,"csp_8_6","24037","Female",FALSE,"TYPEMR_4_4",65,"act-2-4","EDUC1.1",60.574
15999,"csp_7_8","24037","Male",FALSE,"TYPEMR_4_4",90,"act-2-1","EDUC1.1",75.3266
16003,"csp_8_5","24037","Male",FALSE,"TYPEMR_4_4",34,"act-2-5","EDUC3",65.2896
16005,"csp_6_8","24037","Female",FALSE,"TYPEMR_3_2",46,"act-1-1","EDUC1.3",77.9796
16006,"csp_5_3","24037","Female",FALSE,"TYPEMR_4_1",31,"act-1-1","EDUC3",79.033
16007,"csp_5_2","24037","Male",FALSE,"TYPEMR_4_1",38,"act-1-1","EDUC1.2",90.419
16008,"csp_4_6","24037","Female",FALSE,"TYPEMR_4_1",39,"act-1-1","EDUC1.8",71.7882
16009,"csp_3_3","24037","Male",FALSE,"TYPEMR_4_1",43,"act-1-1","EDUC1.8",76.7282
16010,"csp_6_7","24037","Male",TRUE,"TYPEMR_4_2",27,"act-1-1","EDUC1.7",41.3137
16011,"csp_8_5","24037","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC3",72.3748
16013,"csp_6_3","24040","Male",FALSE,"TYPEMR_4_3",32,"act-1-2","EDUC1.1",97.5058
16014,"csp_6_2","24040","Female",FALSE,"TYPEMR_4_3",60,"act-1-1","EDUC1.7",104.6477
16018,"csp_6_7","24052","Male",FALSE,"TYPEMR_4_1",43,"act-1-1","EDUC2",113.8581
16019,"csp_7_7","24053","Female",FALSE,"TYPEMR_3_2",75,"act-2-1","EDUC1.2",89.5515
16020,"csp_8_1","24053","Male",FALSE,"TYPEMR_3_1",19,"act-1-2","EDUC1.5",115.282
16021,"csp_7_8","24053","Male",FALSE,"TYPEMR_1_1",84,"act-2-1","EDUC1",95.2398
16023,"csp_4_7","24053","Male",FALSE,"TYPEMR_4_1",32,"act-1-1","EDUC1.3",69.5791
16024,"csp_7_7","24053","Female",FALSE,"TYPEMR_1_2",73,"act-2-1","EDUC1.1",79.3594
16027,"csp_8_5","24053","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC3",79.5571
16028,"csp_7_8","24053","Male",FALSE,"TYPEMR_1_1",67,"act-2-1","EDUC2",101.545
16029,"csp_7_5","24053","Male",FALSE,"TYPEMR_4_4",92,"act-2-1","EDUC1.1",84.309
16030,"csp_5_6","24053","Male",FALSE,"TYPEMR_4_1",58,"act-1-1","EDUC1.3",95.847
16033,"csp_7_2","24053","Male",FALSE,"TYPEMR_4_4",81,"act-2-1","EDUC1.5",81.9692
16049,"csp_7_4","24083","Male",FALSE,"TYPEMR_1_1",87,"act-2-1","EDUC1.5",91.0176
16050,"csp_8_5","24086","Female",FALSE,"TYPEMR_4_2",47,"act-2-4","EDUC1.3",78.7803
16053,"csp_7_7","24088","Female",FALSE,"TYPEMR_4_3",99,"act-2-1","EDUC1.1",101.0954
16054,"csp_8_5","24088","Male",FALSE,"TYPEMR_3_2",45,"act-2-5","EDUC1",81.6962
16055,"csp_7_2","24089","Female",FALSE,"TYPEMR_1_2",78,"act-2-1","EDUC1.3",79.9297
16058,"csp_7_5","24095","Male",FALSE,"TYPEMR_4_4",77,"act-2-1","EDUC3",86.9726
16060,"csp_7_2","24096","Male",FALSE,"TYPEMR_4_4",83,"act-2-1","EDUC1.3",80.0041
16061,"csp_3_7","24096","Female",FALSE,"TYPEMR_1_2",49,"act-1-1","EDUC1.8",72.4894
16064,"csp_7_4","24098","Male",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.7",85.2385
16068,"csp_4_5","24102","Male",FALSE,"TYPEMR_4_1",59,"act-1-1","EDUC1.7",82.6203
16069,"csp_4_7","24102","Male",FALSE,"TYPEMR_4_1",48,"act-1-1","EDUC1.3",81.7903
16072,"csp_3_4","24102","Female",FALSE,"TYPEMR_4_1",53,"act-1-1","EDUC1.7",98.111
16074,"csp_1_1","24102","Male",FALSE,"TYPEMR_4_2",62,"act-1-1","EDUC1.3",90.5735
16077,"csp_4_3","24106","Male",FALSE,"TYPEMR_4_2",28,"act-1-1","EDUC1.7",73.2143
16079,"csp_7_8","24108","Male",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC2",103.1164
16080,"csp_6_4","24108","Male",FALSE,"TYPEMR_4_1",61,"act-1-1","EDUC1",96.8446
16082,"csp_8_5","24110","Male",FALSE,"TYPEMR_3_2",25,"act-2-5","EDUC3",82.3322
16086,"csp_5_3","24129","Male",FALSE,"TYPEMR_4_1",48,"act-1-1","EDUC1.5",80.1854
16087,"csp_8_5","24130","Male",FALSE,"TYPEMR_1_1",58,"act-2-5","EDUC1.3",91.3888
16088,"csp_8_4","24133","Female",TRUE,"TYPEMR_4_1",18,"act-2-2","EDUC1.2",98.6795
16089,"csp_8_5","24133","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC3",80.5552
16090,"csp_7_8","24133","Male",FALSE,"TYPEMR_3_2",64,"act-2-1","EDUC1.3",86.6804
16091,"csp_8_5","24134","Female",FALSE,"TYPEMR_4_2",35,"act-2-5","EDUC1.3",84.3947
16094,"csp_7_5","24135","Male",FALSE,"TYPEMR_1_1",72,"act-2-1","EDUC1.5",90.2491
16101,"csp_7_5","24138","Male",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.1",84.3307
16102,"csp_7_5","24138","Female",FALSE,"TYPEMR_1_2",66,"act-2-1","EDUC1.7",80.9088
16103,"csp_7_8","24138","Male",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC2",103.1269
16106,"csp_6_3","24138","Male",FALSE,"TYPEMR_4_2",57,"act-1-1","EDUC1.1",88.8136
16111,"csp_7_7","24139","Male",FALSE,"TYPEMR_1_1",71,"act-2-1","EDUC1.1",89.1374
16112,"csp_5_2","24139","Female",FALSE,"TYPEMR_1_2",65,"act-1-1","EDUC1.3",91.701
16114,"csp_5_4","24140","Female",FALSE,"TYPEMR_1_2",50,"act-1-2","EDUC1.7",81.2081
16115,"csp_8_4","24140","Female",TRUE,"TYPEMR_4_1",18,"act-2-2","EDUC1.2",98.7112
16118,"csp_5_5","24142","Female",FALSE,"TYPEMR_4_3",60,"act-1-1","EDUC1.3",90.5716
16121,"csp_8_4","24144","Male",TRUE,"TYPEMR_3_2",15,"act-2-2","EDUC3",69.7423
16123,"csp_7_7","24145","Female",FALSE,"TYPEMR_4_3",88,"act-2-1","EDUC1.4",107.4807
16125,"csp_5_5","24145","Female",FALSE,"TYPEMR_1_2",51,"act-1-1","EDUC1.3",80.1024
16126,"csp_6_3","24145","Male",FALSE,"TYPEMR_1_1",52,"act-1-1","EDUC1.3",86.6012
16130,"csp_7_7","24150","Female",FALSE,"TYPEMR_4_4",82,"act-2-1","EDUC2",99.6286
16131,"csp_5_2","24151","Female",FALSE,"TYPEMR_1_2",61,"act-1-1","EDUC1.3",78.7515
16132,"csp_8_5","24152","Male",FALSE,"TYPEMR_4_3",63,"act-2-5","EDUC1.2",100.3659
16133,"csp_8_6","24152","Female",FALSE,"TYPEMR_4_2",66,"act-2-4","EDUC1.2",76.3974
16135,"csp_7_4","24156","Female",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.4",90.2932
16136,"csp_8_4","24156","Male",TRUE,"TYPEMR_3_1",23,"act-2-2","EDUC1.5",95.5239
16137,"csp_4_6","24156","Male",FALSE,"TYPEMR_3_1",41,"act-1-1","EDUC1.3",91.4023
16139,"csp_3_4","24159","Male",FALSE,"TYPEMR_4_1",46,"act-1-1","EDUC1.8",88.6567
16143,"csp_4_6","24165","Female",FALSE,"TYPEMR_4_1",39,"act-1-1","EDUC1.6",86.7539
16146,"csp_4_6","24167","Male",FALSE,"TYPEMR_4_2",27,"act-1-1","EDUC1.6",68.6889
16148,"csp_8_6","24167","Female",FALSE,"TYPEMR_4_4",63,"act-2-4","EDUC3",65.8732
16149,"csp_2_1","24168","Male",FALSE,"TYPEMR_4_2",66,"act-1-1","EDUC3",93.8987
16152,"csp_5_4","24172","Female",FALSE,"TYPEMR_1_2",27,"act-1-1","EDUC1.5",85.3911
16153,"csp_6_7","24172","Male",FALSE,"TYPEMR_1_1",30,"act-1-1","EDUC1.5",95.0477
16154,"csp_5_5","24172","Male",FALSE,"TYPEMR_1_1",25,"act-1-1","EDUC1.5",76.5062
16156,"csp_3_4","24177","Male",FALSE,"TYPEMR_4_1",62,"act-1-1","EDUC1.7",87.0106
16159,"csp_4_7","24182","Male",FALSE,"TYPEMR_4_1",54,"act-1-1","EDUC1.3",79.3942
16160,"csp_7_7","24183","Female",FALSE,"TYPEMR_4_4",82,"act-2-1","EDUC1.1",87.277
16161,"csp_7_4","24188","Male",FALSE,"TYPEMR_4_4",85,"act-2-1","EDUC1.7",84.2758
16164,"csp_7_5","24193","Female",FALSE,"TYPEMR_1_2",66,"act-2-1","EDUC1.7",81.8821
16165,"csp_4_5","24194","Female",FALSE,"TYPEMR_4_1",53,"act-1-1","EDUC1.4",88.4055
16169,"csp_4_3","24194","Male",FALSE,"TYPEMR_1_1",53,"act-1-1","EDUC1.5",84.7717
16170,"csp_6_7","24196","Male",FALSE,"TYPEMR_1_1",56,"act-1-2","EDUC3",87.0724
16171,"csp_6_4","24199","Male",FALSE,"TYPEMR_4_4",24,"act-1-2","EDUC2",86.552
16173,"csp_8_4","24200","Female",TRUE,"TYPEMR_4_1",19,"act-2-2","EDUC1.3",84.704
16180,"csp_7_7","24212","Female",FALSE,"TYPEMR_4_4",77,"act-2-1","EDUC1.1",80.0491
16182,"csp_5_4","24218","Male",FALSE,"TYPEMR_4_1",27,"act-1-1","EDUC1.7",97.5403
16183,"csp_7_2","24218","Male",FALSE,"TYPEMR_4_4",73,"act-2-1","EDUC1.4",80.6167
16184,"csp_7_8","24218","Male",FALSE,"TYPEMR_4_3",69,"act-2-1","EDUC1.1",92.89
16186,"csp_7_7","24222","Female",FALSE,"TYPEMR_4_4",72,"act-2-1","EDUC1.2",96.1372
16189,"csp_4_3","24222","Female",FALSE,"TYPEMR_1_2",50,"act-1-1","EDUC1.7",64.3817
16190,"csp_7_8","24222","Female",FALSE,"TYPEMR_1_2",69,"act-2-1","EDUC1.3",81.0826
16195,"csp_7_2","24226","Female",FALSE,"TYPEMR_1_2",68,"act-2-1","EDUC1.8",77.6137
16198,"csp_5_2","24229","Female",FALSE,"TYPEMR_1_2",56,"act-1-1","EDUC1.3",85.9687
16200,"csp_6_3","24229","Male",FALSE,"TYPEMR_4_3",55,"act-1-2","EDUC1.3",103.1772
16202,"csp_8_5","24232","Male",FALSE,"TYPEMR_4_4",59,"act-2-5","EDUC3",78.3517
16206,"csp_7_7","24237","Female",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.3",91.417
16207,"csp_7_7","24238","Female",FALSE,"TYPEMR_2_0",82,"act-2-1","EDUC2",84.8977
16208,"csp_7_7","24240","Female",FALSE,"TYPEMR_1_2",102,"act-2-1","EDUC1.1",83.0348
16211,"csp_4_3","24246","Male",FALSE,"TYPEMR_1_1",51,"act-1-1","EDUC1.3",90.3969
16212,"csp_4_7","24251","Male",FALSE,"TYPEMR_4_1",55,"act-1-1","EDUC1.3",94.017
16215,"csp_8_5","24253","Female",FALSE,"TYPEMR_1_2",33,"act-2-4","EDUC2",71.4693
16216,"csp_4_3","24253","Female",FALSE,"TYPEMR_4_3",35,"act-1-1","EDUC1.6",85.3887
16217,"csp_8_4","24253","Female",TRUE,"TYPEMR_4_4",30,"act-2-2","EDUC1.7",71.9875
16219,"csp_7_7","24255","Female",FALSE,"TYPEMR_4_4",91,"act-2-1","EDUC1.1",86.7663
16221,"csp_7_7","24256","Female",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.3",91.1518
16224,"csp_5_6","24256","Female",FALSE,"TYPEMR_4_3",64,"act-1-1","EDUC1.3",131.2342
16225,"csp_6_3","24256","Male",FALSE,"TYPEMR_1_1",25,"act-1-1","EDUC1.3",99.8243
16226,"csp_8_4","24256","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC1.2",98.7463
16228,"csp_8_5","24257","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC3",80.5419
16230,"csp_7_4","24259","Male",FALSE,"TYPEMR_4_4",88,"act-2-1","EDUC1.2",105.8191
16231,"csp_4_7","24259","Male",FALSE,"TYPEMR_4_1",54,"act-1-1","EDUC1.3",93.7718
16232,"csp_5_2","24259","Male",FALSE,"TYPEMR_4_1",43,"act-1-1","EDUC1.3",92.8805
16233,"csp_4_5","24260","Female",FALSE,"TYPEMR_4_1",33,"act-1-1","EDUC1.7",83.8803
16234,"csp_8_4","24260","Male",TRUE,"TYPEMR_4_3",27,"act-2-2","EDUC1.4",93.5438
16235,"csp_2_1","24264","Male",FALSE,"TYPEMR_4_2",49,"act-1-1","EDUC1.6",98.7087
16236,"csp_4_7","24264","Male",FALSE,"TYPEMR_4_1",41,"act-1-1","EDUC1.6",79.4206
